Ticket_id,ticket_date,Employee_id,Agent_id,Issue_Category,Ticket_Issue,Assigned_Team,Priority,SLA,Resolution_time,SLA_Breach,,,
0043788105,2022-12-01,1280,41,System,Operating system crash,System Administration Team,High,4,46,Yes,,,
0043788502,2023-07-08,1150,45,Software,Outlook not opening,Application Support Team,Medium,24,2,No,,,
0043788789,2023-02-05,488,47,Software,Software installation failure,Application Support Team,Medium,24,4,No,,,
0043789017,2023-02-22,901,40,Software,Software installation failure,Application Support Team,Medium,24,8,No,,,
0043790249,2023-10-03,474,12,Hardware,Laptop not turning on,Hardware Support Team,High,4,28,Yes,,,
0043790843,2022-07-20,1124,48,Software,Excel not responding,Application Support Team,Low,48,28,No,,,
0043791075,2023-03-22,1917,20,Hardware,Monitor display issue,Hardware Support Team,High,4,3,No,,,
0043791173,2023-01-09,717,21,Login Access,Account locked,Access Management Team,Medium,24,4,No,,,
0043792510,2022-10-25,931,5,System,System running slow,System Administration Team,Low,48,84,Yes,,,
0043793167,2022-04-25,776,1,Hardware,Printer not printing,Hardware Support Team,Medium,24,61,Yes,,,
0043793530,2022-07-20,1723,5,Login Access,Account locked,Access Management Team,Medium,24,8,No,,,
0043793773,2024-03-28,177,37,Software,Outlook not opening,Application Support Team,Medium,24,22,No,,,
0043793805,2023-10-03,1010,18,System,System update failure,System Administration Team,Low,48,2,No,,,
0043794522,2024-04-05,622,45,Hardware,Keyboard not working,Hardware Support Team,Medium,24,12,No,,,
0043794639,2023-01-11,1843,16,Hardware,Keyboard not working,Hardware Support Team,Medium,24,10,No,,,
0043795286,2024-06-10,1588,2,System,System update failure,System Administration Team,Low,48,12,No,,,
0043795351,2024-12-22,335,13,System,Operating system crash,System Administration Team,High,4,20,Yes,,,
0043795773,2023-01-22,1417,37,Software,Application crash,Application Support Team,Medium,24,17,No,,,
0043795911,2024-12-23,1551,39,Login Access,Password reset request,Access Management Team,Low,48,2,No,,,
0043796444,2024-10-03,214,14,Hardware,Printer not printing,Hardware Support Team,Medium,24,4,No,,,
0043796749,2024-06-06,1544,7,System,Operating system crash,System Administration Team,High,4,8,Yes,,,
0043796853,2022-05-26,1045,38,Hardware,Printer not printing,Hardware Support Team,Medium,24,16,No,,,
0043798237,2022-02-14,1073,42,Login Access,Password reset request,Access Management Team,Low,48,3,No,,,
0043798903,2023-02-27,1090,49,Hardware,Monitor display issue,Hardware Support Team,High,4,28,Yes,,,
0043799033,2023-04-10,1473,20,Hardware,Printer not printing,Hardware Support Team,Medium,24,1,No,,,
0043799065,2022-02-02,36,40,Login Access,VPN login issue,Access Management Team,High,4,3,No,,,
0043799666,2023-12-27,1746,16,System,System update failure,System Administration Team,Low,48,6,No,,,
0043800375,2022-03-15,357,33,Software,Software installation failure,Application Support Team,Medium,24,2,No,,,
0043800622,2022-05-24,862,16,System,System update failure,System Administration Team,Low,48,28,No,,,
0043800644,2023-01-21,1914,46,Software,Application crash,Application Support Team,Medium,24,23,No,,,
0043801608,2022-08-01,310,36,Software,Outlook not opening,Application Support Team,High,4,52,Yes,,,
0043801758,2024-12-20,1545,17,Login Access,VPN login issue,Access Management Team,Medium,24,3,No,,,
0043802337,2022-12-24,1043,33,Software,Software installation failure,Application Support Team,Medium,24,15,No,,,
0043803369,2024-06-27,606,3,Software,Software installation failure,Application Support Team,Medium,24,42,Yes,,,
0043803399,2023-12-23,839,43,System,System update failure,System Administration Team,Low,48,28,No,,,
0043803413,2022-08-11,181,34,Login Access,Unable to login to system,Access Management Team,High,4,1,No,,,
0043803536,2024-08-05,1093,45,Software,Excel not responding,Application Support Team,Medium,24,33,Yes,,,
0043803876,2024-12-16,807,48,Hardware,Monitor display issue,Hardware Support Team,Medium,24,2,No,,,
0043804099,2024-09-11,529,50,Software,Application crash,Application Support Team,Medium,24,78,Yes,,,
0043804181,2024-12-09,288,11,System,System update failure,System Administration Team,Low,48,37,No,,,
0043804304,2022-05-08,440,43,Login Access,Password reset request,Access Management Team,Low,48,96,Yes,,,
0043804604,2023-01-15,1770,6,Hardware,Printer not printing,Hardware Support Team,Medium,24,71,Yes,,,
0043805064,2023-10-30,866,10,System,System update failure,System Administration Team,Low,48,52,Yes,,,
0043807222,2023-02-19,942,22,Software,Excel not responding,Application Support Team,Low,48,33,No,,,
0043807258,2023-12-14,465,42,Login Access,Unable to login to system,Access Management Team,Low,48,18,No,,,
0043807315,2022-06-24,71,13,Login Access,Password reset request,Access Management Team,Low,48,3,No,,,
0043807812,2024-05-02,1301,38,Login Access,Password reset request,Access Management Team,Low,48,90,Yes,,,
0043808900,2024-01-27,760,19,System,System update failure,System Administration Team,Low,48,41,No,,,
0043810489,2024-01-02,608,34,System,Blue screen error,System Administration Team,High,4,1,No,,,
0043811251,2022-02-14,355,42,Software,Software installation failure,Application Support Team,Medium,24,56,Yes,,,
0043811921,2022-07-01,452,29,Software,Application crash,Application Support Team,Medium,24,2,No,,,
0043813032,2023-06-29,313,10,Software,Software installation failure,Application Support Team,Medium,24,5,No,,,
0043814774,2024-09-10,1797,7,Software,Software installation failure,Application Support Team,Medium,24,20,No,,,
0043815055,2023-01-18,1385,40,Hardware,Laptop not turning on,Hardware Support Team,High,4,77,Yes,,,
0043817414,2023-08-08,261,34,Login Access,VPN login issue,Access Management Team,Low,48,22,No,,,
0043817862,2024-06-17,596,48,System,Blue screen error,System Administration Team,High,4,44,Yes,,,
0043818766,2022-06-22,1616,17,Software,Excel not responding,Application Support Team,Medium,24,16,No,,,
0043819292,2024-03-23,179,42,Hardware,Monitor display issue,Hardware Support Team,Medium,24,52,Yes,,,
0043819681,2023-05-09,478,26,System,Operating system crash,System Administration Team,High,4,1,No,,,
0043819750,2023-11-16,805,47,Software,Application crash,Application Support Team,Medium,24,62,Yes,,,
0043821153,2022-03-15,885,11,Software,Outlook not opening,Application Support Team,High,4,2,No,,,
0043821277,2022-10-07,187,22,Hardware,Printer not printing,Hardware Support Team,Medium,24,42,Yes,,,
0043821682,2023-02-10,1348,26,System,System running slow,System Administration Team,Medium,24,17,No,,,
0043821993,2023-08-11,839,29,Hardware,Laptop not turning on,Hardware Support Team,High,4,41,Yes,,,
0043822045,2022-06-25,1354,20,System,System update failure,System Administration Team,Low,48,4,No,,,
0043824311,2023-03-13,541,33,Hardware,Laptop not turning on,Hardware Support Team,High,4,45,Yes,,,
0043825219,2023-02-09,61,42,Hardware,Keyboard not working,Hardware Support Team,High,4,3,No,,,
0043825920,2024-04-30,52,19,Hardware,Laptop not turning on,Hardware Support Team,High,4,30,Yes,,,
0043826543,2022-03-19,1424,45,Login Access,Password reset request,Access Management Team,Low,48,2,No,,,
0043826859,2024-02-11,695,48,Login Access,VPN login issue,Access Management Team,Low,48,94,Yes,,,
0043827492,2022-03-20,149,4,Hardware,Monitor display issue,Hardware Support Team,Low,48,48,No,,,
0043828589,2022-12-20,1608,25,System,System running slow,System Administration Team,Medium,24,5,No,,,
0043828882,2024-04-26,568,38,Login Access,Password reset request,Access Management Team,Low,48,13,No,,,
0043830373,2024-04-20,1157,13,Software,Software installation failure,Application Support Team,Medium,24,59,Yes,,,
0043832102,2022-05-05,1040,1,System,Operating system crash,System Administration Team,High,4,9,Yes,,,
0043832137,2022-06-18,143,21,Software,Excel not responding,Application Support Team,High,4,4,No,,,
0043833711,2024-05-25,901,27,System,System running slow,System Administration Team,High,4,1,No,,,
0043834118,2023-10-11,1,31,System,Blue screen error,System Administration Team,High,4,16,Yes,,,
0043834811,2023-10-16,1761,48,Software,Excel not responding,Application Support Team,Medium,24,13,No,,,
0043835650,2023-05-11,585,46,System,Operating system crash,System Administration Team,High,4,1,No,,,
0043835746,2023-01-01,1644,27,Software,Application crash,Application Support Team,Medium,24,20,No,,,
0043835817,2022-02-27,1631,18,Login Access,Unable to login to system,Access Management Team,Medium,24,10,No,,,
0043836522,2022-08-03,862,25,Login Access,Account locked,Access Management Team,Medium,24,25,Yes,,,
0043838421,2023-06-19,1892,34,Login Access,Account locked,Access Management Team,Medium,24,21,No,,,
0043840192,2024-09-23,1849,11,Login Access,VPN login issue,Access Management Team,High,4,13,Yes,,,
0043840282,2023-02-24,1818,42,Hardware,Printer not printing,Hardware Support Team,Medium,24,48,Yes,,,
0043841011,2024-12-15,381,10,Login Access,Unable to login to system,Access Management Team,High,4,3,No,,,
0043842553,2023-08-16,1485,5,Login Access,VPN login issue,Access Management Team,Medium,24,11,No,,,
0043843482,2023-03-25,1018,44,Login Access,Account locked,Access Management Team,Medium,24,3,No,,,
0043843692,2023-12-23,539,36,Login Access,Unable to login to system,Access Management Team,High,4,4,No,,,
0043843725,2023-01-17,1202,37,Login Access,Account locked,Access Management Team,Medium,24,1,No,,,
0043843841,2022-11-28,554,8,System,Operating system crash,System Administration Team,High,4,24,Yes,,,
0043844595,2022-11-30,1879,15,Login Access,Unable to login to system,Access Management Team,Medium,24,17,No,,,
0043845236,2024-03-15,893,42,Hardware,Keyboard not working,Hardware Support Team,Low,48,44,No,,,
0043845719,2023-07-02,811,27,Software,Outlook not opening,Application Support Team,High,4,3,No,,,
0043845785,2023-01-05,368,37,Hardware,Laptop not turning on,Hardware Support Team,High,4,3,No,,,
0043846456,2023-08-21,295,14,Hardware,Printer not printing,Hardware Support Team,Medium,24,6,No,,,
0043847577,2023-09-11,467,45,Login Access,Unable to login to system,Access Management Team,High,4,3,No,,,
0043847958,2023-11-01,155,19,System,System running slow,System Administration Team,High,4,4,No,,,
0043848496,2024-01-20,109,44,Hardware,Monitor display issue,Hardware Support Team,High,4,28,Yes,,,
0043848709,2022-02-01,1540,27,Login Access,VPN login issue,Access Management Team,Low,48,70,Yes,,,
0043849003,2024-10-27,70,40,System,System update failure,System Administration Team,Low,48,20,No,,,
0043849118,2022-02-04,1741,1,System,Operating system crash,System Administration Team,High,4,48,Yes,,,
0043849358,2022-02-24,1395,13,System,System update failure,System Administration Team,Low,48,1,No,,,
0043849383,2023-05-07,748,23,Software,Outlook not opening,Application Support Team,Medium,24,23,No,,,
0043850779,2022-08-01,1957,17,System,Blue screen error,System Administration Team,High,4,68,Yes,,,
0043851190,2022-08-11,1159,11,Login Access,Unable to login to system,Access Management Team,Medium,24,17,No,,,
0043851351,2024-06-13,1175,13,System,System update failure,System Administration Team,Low,48,48,No,,,
0043851644,2022-04-08,1834,26,System,System update failure,System Administration Team,Low,48,1,No,,,
0043851760,2022-01-30,116,37,Software,Outlook not opening,Application Support Team,High,4,51,Yes,,,
0043852207,2022-10-01,2000,22,Software,Outlook not opening,Application Support Team,High,4,2,No,,,
0043853639,2023-08-28,163,16,System,Operating system crash,System Administration Team,High,4,35,Yes,,,
0043853903,2024-06-24,470,49,System,System update failure,System Administration Team,Low,48,4,No,,,
0043853971,2023-12-10,1567,39,Login Access,Account locked,Access Management Team,Medium,24,4,No,,,
0043853975,2022-07-24,1987,29,Login Access,Account locked,Access Management Team,Medium,24,1,No,,,
0043854071,2024-12-14,777,30,Hardware,Monitor display issue,Hardware Support Team,High,4,2,No,,,
0043854198,2022-03-08,1489,11,Hardware,Keyboard not working,Hardware Support Team,High,4,6,Yes,,,
0043854483,2024-08-21,1428,34,Software,Application crash,Application Support Team,Medium,24,8,No,,,
0043854537,2024-10-26,1953,15,Software,Application crash,Application Support Team,Medium,24,4,No,,,
0043855985,2023-02-08,1148,19,System,Blue screen error,System Administration Team,High,4,19,Yes,,,
0043856792,2024-08-06,269,7,Hardware,Monitor display issue,Hardware Support Team,Medium,24,2,No,,,
0043856967,2024-12-13,1126,29,System,Blue screen error,System Administration Team,High,4,2,No,,,
0043857410,2022-02-15,291,24,Login Access,Unable to login to system,Access Management Team,High,4,35,Yes,,,
0043857763,2022-08-28,1716,17,Login Access,Account locked,Access Management Team,Medium,24,50,Yes,,,
0043858135,2023-04-01,1053,31,System,System running slow,System Administration Team,High,4,23,Yes,,,
0043858322,2022-08-02,452,33,Hardware,Monitor display issue,Hardware Support Team,Low,48,60,Yes,,,
0043859183,2023-01-02,618,21,Hardware,Laptop not turning on,Hardware Support Team,High,4,4,No,,,
0043859505,2023-03-08,510,35,System,Operating system crash,System Administration Team,High,4,63,Yes,,,
0043860803,2024-11-11,950,28,Hardware,Keyboard not working,Hardware Support Team,Low,48,11,No,,,
0043860899,2023-03-10,279,28,Hardware,Keyboard not working,Hardware Support Team,Medium,24,54,Yes,,,
0043861263,2024-02-07,286,32,Login Access,Password reset request,Access Management Team,Low,48,26,No,,,
0043861285,2024-07-21,438,32,Hardware,Printer not printing,Hardware Support Team,Medium,24,1,No,,,
0043861688,2022-08-14,1998,6,Software,Excel not responding,Application Support Team,High,4,4,No,,,
0043862204,2023-06-23,790,2,Login Access,Account locked,Access Management Team,Medium,24,3,No,,,
0043863222,2022-10-24,742,22,Software,Application crash,Application Support Team,Medium,24,63,Yes,,,
0043863470,2024-09-21,657,44,Software,Outlook not opening,Application Support Team,Medium,24,9,No,,,
0043863503,2023-03-08,1290,45,System,System update failure,System Administration Team,Low,48,5,No,,,
0043863687,2024-04-24,228,6,Software,Software installation failure,Application Support Team,Medium,24,87,Yes,,,
0043864490,2023-07-15,169,14,Hardware,Printer not printing,Hardware Support Team,Medium,24,16,No,,,
0043865168,2024-03-12,876,11,Software,Excel not responding,Application Support Team,High,4,16,Yes,,,
0043865194,2024-10-30,229,31,Software,Application crash,Application Support Team,Medium,24,3,No,,,
0043866801,2022-04-22,420,8,Login Access,VPN login issue,Access Management Team,High,4,3,No,,,
0043867845,2022-08-08,814,28,System,Operating system crash,System Administration Team,High,4,1,No,,,
0043868132,2022-08-04,1183,1,Software,Outlook not opening,Application Support Team,High,4,1,No,,,
0043888588,2024-11-10,458,15,Login Access,Unable to login to system,Access Management Team,High,4,29,Yes,,,
